"date","year","home_team","away_team","team","scorer","minute","own_goal","penalty","goal_owner","home_goals","away_goals"
"2004-10-13","2004",Laos,Jordan,Jordan,Abdel-Hadi Al-Maharmeh,28.0,False,False,away_team,2,3
"2004-10-13","2004",Laos,Jordan,Jordan,Badran Al-Shagran,73.0,False,False,away_team,2,3
"2004-10-13","2004",Laos,Jordan,Jordan,Badran Al-Shagran,76.0,False,False,away_team,2,3
"2004-10-13","2004",Laos,Jordan,Laos,Visay Phaphouvanin,13.0,False,False,home_team,2,3
"2004-10-13","2004",Laos,Jordan,Laos,Sengphet Thongphachan,53.0,False,False,home_team,2,3
"2004-10-13","2004",Latvia,Estonia,Estonia,Andres Oper,72.0,False,False,away_team,2,2
"2004-10-13","2004",Latvia,Estonia,Estonia,Ingemar Teever,79.0,False,False,away_team,2,2
"2004-10-13","2004",Latvia,Estonia,Latvia,Vitālijs Astafjevs,65.0,False,False,home_team,2,2
"2004-10-13","2004",Latvia,Estonia,Latvia,Juris Laizāns,82.0,False,False,home_team,2,2
"2004-10-13","2004",Lebanon,South Korea,Lebanon,Ali Nasseredine,28.0,False,False,home_team,1,1
"2004-10-13","2004",Lebanon,South Korea,South Korea,Choi Jin-cheul,8.0,False,False,away_team,1,1
"2004-10-13","2004",Luxembourg,Liechtenstein,Liechtenstein,Martin Stocklasa,41.0,False,False,away_team,0,4
"2004-10-13","2004",Luxembourg,Liechtenstein,Liechtenstein,Franz Burgmeier,44.0,False,False,away_team,0,4
"2004-10-13","2004",Luxembourg,Liechtenstein,Liechtenstein,Mario Frick,57.0,False,True,away_team,0,4
"2004-10-13","2004",Luxembourg,Liechtenstein,Liechtenstein,Franz Burgmeier,85.0,False,False,away_team,0,4
"2004-10-13","2004",Maldives,Vietnam,Maldives,Ahmed Thoriq,29.0,False,False,home_team,3,0
"2004-10-13","2004",Maldives,Vietnam,Maldives,Ali Ashfaq,68.0,False,False,home_team,3,0
"2004-10-13","2004",Maldives,Vietnam,Maldives,Ali Ashfaq,85.0,False,False,home_team,3,0
"2004-10-13","2004",Mexico,Trinidad and Tobago,Mexico,Sinha,19.0,False,False,home_team,3,0
"2004-10-13","2004",Mexico,Trinidad and Tobago,Mexico,Jaime Lozano,55.0,False,False,home_team,3,0
"2004-10-13","2004",Mexico,Trinidad and Tobago,Mexico,Jaime Lozano,84.0,False,False,home_team,3,0
"2004-10-13","2004",Moldova,Scotland,Moldova,Serghei Dadu,28.0,False,False,home_team,1,1
"2004-10-13","2004",Moldova,Scotland,Scotland,Steven Thompson,31.0,False,False,away_team,1,1
"2004-10-13","2004",Netherlands,Finland,Finland,Teemu Tainio,13.0,False,False,away_team,3,1
"2004-10-13","2004",Netherlands,Finland,Netherlands,Wesley Sneijder,39.0,False,False,home_team,3,1
"2004-10-13","2004",Netherlands,Finland,Netherlands,Ruud van Nistelrooy,41.0,False,False,home_team,3,1
"2004-10-13","2004",Netherlands,Finland,Netherlands,Ruud van Nistelrooy,63.0,False,False,home_team,3,1
"2004-10-13","2004",North Korea,Yemen,North Korea,Ri Han-jae,1.0,False,False,home_team,2,1
"2004-10-13","2004",North Korea,Yemen,North Korea,Hong Yong-jo,64.0,False,False,home_team,2,1
"2004-10-13","2004",North Korea,Yemen,Yemen,Fathi Jaber,76.0,False,False,away_team,2,1
"2004-10-13","2004",Northern Ireland,Austria,Austria,Markus Schopp,14.0,False,False,away_team,3,3
"2004-10-13","2004",Northern Ireland,Austria,Austria,Christian Mayrleb,59.0,False,False,away_team,3,3
"2004-10-13","2004",Northern Ireland,Austria,Austria,Markus Schopp,72.0,False,False,away_team,3,3
"2004-10-13","2004",Northern Ireland,Austria,Northern Ireland,David Healy,36.0,False,False,home_team,3,3
"2004-10-13","2004",Northern Ireland,Austria,Northern Ireland,Colin Murdock,58.0,False,False,home_team,3,3
"2004-10-13","2004",Northern Ireland,Austria,Northern Ireland,Stuart Elliott,93.0,False,False,home_team,3,3
"2004-10-13","2004",Norway,Slovenia,Norway,John Carew,7.0,False,False,home_team,3,0
"2004-10-13","2004",Norway,Slovenia,Norway,Morten Gamst Pedersen,60.0,False,False,home_team,3,0
"2004-10-13","2004",Norway,Slovenia,Norway,Alexander Ødegaard,89.0,False,False,home_team,3,0
"2004-10-13","2004",Oman,Japan,Japan,Takayuki Suzuki,52.0,False,False,away_team,0,1
"2004-10-13","2004",Paraguay,Peru,Paraguay,Carlos Humberto Paredes,13.0,False,False,home_team,1,1
"2004-10-13","2004",Paraguay,Peru,Peru,Nolberto Solano,74.0,False,True,away_team,1,1
"2004-10-13","2004",Portugal,Russia,Portugal,Pauleta,26.0,False,False,home_team,7,1
"2004-10-13","2004",Portugal,Russia,Portugal,Cristiano Ronaldo,39.0,False,False,home_team,7,1
"2004-10-13","2004",Portugal,Russia,Portugal,Deco,45.0,False,False,home_team,7,1
"2004-10-13","2004",Portugal,Russia,Portugal,Cristiano Ronaldo,69.0,False,False,home_team,7,1
"2004-10-13","2004",Portugal,Russia,Portugal,Simão Sabrosa,82.0,False,False,home_team,7,1
"2004-10-13","2004",Portugal,Russia,Portugal,Petit,89.0,False,False,home_team,7,1
"2004-10-13","2004",Portugal,Russia,Portugal,Petit,90.0,False,False,home_team,7,1
"2004-10-13","2004",Portugal,Russia,Russia,Andrey Arshavin,79.0,False,False,away_team,7,1
"2004-10-13","2004",Qatar,Iran,Iran,Vahid Hashemian,9.0,False,False,away_team,2,3
"2004-10-13","2004",Qatar,Iran,Iran,Arash Borhani,78.0,False,False,away_team,2,3
"2004-10-13","2004",Qatar,Iran,Iran,Vahid Hashemian,89.0,False,False,away_team,2,3
"2004-10-13","2004",Qatar,Iran,Qatar,Bilal Mohammed,18.0,False,False,home_team,2,3
"2004-10-13","2004",Qatar,Iran,Qatar,Yahya Golmohammadi,75.0,True,False,home_team,2,3
"2004-10-13","2004",Republic of Ireland,Faroe Islands,Republic of Ireland,Robbie Keane,14.0,False,True,home_team,2,0
"2004-10-13","2004",Republic of Ireland,Faroe Islands,Republic of Ireland,Robbie Keane,32.0,False,False,home_team,2,0
"2004-10-13","2004",Saint Kitts and Nevis,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,Kendall Velox,19.0,False,False,away_team,0,3
"2004-10-13","2004",Saint Kitts and Nevis,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,Shandel Samuel,65.0,False,False,away_team,0,3
"2004-10-13","2004",Saint Kitts and Nevis,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,Kendall Velox,85.0,False,False,away_team,0,3
"2004-10-13","2004",Serbia,San Marino,Serbia,Savo Milošević,35.0,False,False,home_team,5,0
"2004-10-13","2004",Serbia,San Marino,Serbia,Dejan Stanković,46.0,False,False,home_team,5,0
"2004-10-13","2004",Serbia,San Marino,Serbia,Dejan Stanković,50.0,False,False,home_team,5,0
"2004-10-13","2004",Serbia,San Marino,Serbia,Ognjen Koroman,53.0,False,False,home_team,5,0
"2004-10-13","2004",Serbia,San Marino,Serbia,Zvonimir Vukić,69.0,False,False,home_team,5,0
"2004-10-13","2004",Singapore,India,Singapore,Indra Sahdan Daud,73.0,False,False,home_team,2,0
"2004-10-13","2004",Singapore,India,Singapore,Khairul Amri,76.0,False,False,home_team,2,0
"2004-10-13","2004",Syria,Bahrain,Bahrain,Sayed Mahfoodh,27.0,False,False,away_team,2,2
"2004-10-13","2004",Syria,Bahrain,Bahrain,Talal Yousef,90.0,False,False,away_team,2,2
"2004-10-13","2004",Syria,Bahrain,Syria,Yousef Sheikh Al-Eshreh,12.0,False,False,home_team,2,2
"2004-10-13","2004",Syria,Bahrain,Syria,Jehad Al-Hussain,18.0,False,False,home_team,2,2
"2004-10-13","2004",Tajikistan,Kyrgyzstan,Kyrgyzstan,Sergey Chikishev,84.0,False,False,away_team,2,1
"2004-10-13","2004",Tajikistan,Kyrgyzstan,Tajikistan,Yusuf Rabiev,19.0,False,False,home_team,2,1
"2004-10-13","2004",Tajikistan,Kyrgyzstan,Tajikistan,Mansurdzhon Hakimov,37.0,False,False,home_team,2,1
"2004-10-13","2004",Thailand,United Arab Emirates,Thailand,Nontapan Jeansatawong,10.0,False,False,home_team,3,0
"2004-10-13","2004",Thailand,United Arab Emirates,Thailand,Anon Nanok,30.0,False,False,home_team,3,0
"2004-10-13","2004",Thailand,United Arab Emirates,Thailand,Therdsak Chaiman,67.0,False,False,home_team,3,0
"2004-10-13","2004",Ukraine,Georgia,Ukraine,Oleksiy Byelik,12.0,False,False,home_team,2,0
"2004-10-13","2004",Ukraine,Georgia,Ukraine,Andriy Shevchenko,79.0,False,False,home_team,2,0
"2004-10-13","2004",United States,Panama,United States,Landon Donovan,21.0,False,False,home_team,6,0
"2004-10-13","2004",United States,Panama,United States,Landon Donovan,57.0,False,False,home_team,6,0
"2004-10-13","2004",United States,Panama,United States,Eddie Johnson,70.0,False,False,home_team,6,0
"2004-10-13","2004",United States,Panama,United States,Eddie Johnson,84.0,False,False,home_team,6,0
"2004-10-13","2004",United States,Panama,United States,Eddie Johnson,87.0,False,False,home_team,6,0
"2004-10-13","2004",United States,Panama,United States,José Anthony Torres,90.0,True,False,home_team,6,0
"2004-10-13","2004",Wales,Poland,Poland,Tomasz Frankowski,72.0,False,False,away_team,2,3
"2004-10-13","2004",Wales,Poland,Poland,Maciej Żurawski,81.0,False,False,away_team,2,3
"2004-10-13","2004",Wales,Poland,Poland,Jacek Krzynówek,85.0,False,False,away_team,2,3
"2004-10-13","2004",Wales,Poland,Wales,Robert Earnshaw,56.0,False,False,home_team,2,3
"2004-10-13","2004",Wales,Poland,Wales,John Hartson,90.0,False,False,home_team,2,3
"2004-10-14","2004",Taiwan,Palestine,Palestine,Taysir Amer,90.0,False,False,away_team,0,1
"2004-10-14","2004",Venezuela,Ecuador,Ecuador,Marlon Ayoví,41.0,False,True,away_team,3,1
"2004-10-14","2004",Venezuela,Ecuador,Venezuela,Gabriel Urdaneta,20.0,False,True,home_team,3,1
"2004-10-14","2004",Venezuela,Ecuador,Venezuela,Ruberth Morán,72.0,False,False,home_team,3,1
"2004-10-14","2004",Venezuela,Ecuador,Venezuela,Ruberth Morán,80.0,False,False,home_team,3,1
"2004-11-13","2004",Saint Kitts and Nevis,Mexico,Mexico,Héctor Altamirano,31.0,False,False,away_team,0,5
"2004-11-13","2004",Saint Kitts and Nevis,Mexico,Mexico,Francisco Fonseca,40.0,False,False,away_team,0,5
"2004-11-13","2004",Saint Kitts and Nevis,Mexico,Mexico,Sergio Santana,49.0,False,False,away_team,0,5
"2004-11-13","2004",Saint Kitts and Nevis,Mexico,Mexico,Francisco Fonseca,57.0,False,False,away_team,0,5
"2004-11-13","2004",Saint Kitts and Nevis,Mexico,Mexico,Sergio Santana,90.0,False,False,away_team,0,5
"2004-11-16","2004",Iraq,Palestine,Iraq,Qusay Munir,54.0,False,False,home_team,4,1
"2004-11-16","2004",Iraq,Palestine,Iraq,Qusay Munir,58.0,False,False,home_team,4,1
"2004-11-16","2004",Iraq,Palestine,Iraq,Emad Mohammed,65.0,False,False,home_team,4,1
"2004-11-16","2004",Iraq,Palestine,Iraq,Nashat Akram,70.0,False,False,home_team,4,1
"2004-11-16","2004",Iraq,Palestine,Palestine,Imad Zatara,71.0,False,False,away_team,4,1
"2004-11-17","2004",Andorra,Netherlands,Netherlands,Phillip Cocu,21.0,False,False,away_team,0,3
"2004-11-17","2004",Andorra,Netherlands,Netherlands,Arjen Robben,31.0,False,False,away_team,0,3
"2004-11-17","2004",Andorra,Netherlands,Netherlands,Wesley Sneijder,78.0,False,False,away_team,0,3
"2004-11-17","2004",Argentina,Venezuela,Argentina,José Manuel Rey,3.0,True,False,home_team,3,2
"2004-11-17","2004",Argentina,Venezuela,Argentina,Juan Román Riquelme,45.0,False,False,home_team,3,2
"2004-11-17","2004",Argentina,Venezuela,Argentina,Javier Saviola,65.0,False,False,home_team,3,2
"2004-11-17","2004",Argentina,Venezuela,Venezuela,Ruberth Morán,31.0,False,False,away_team,3,2
"2004-11-17","2004",Argentina,Venezuela,Venezuela,Leonel Vielma,72.0,False,False,away_team,3,2
"2004-11-17","2004",Armenia,Romania,Armenia,Karen Dokhoyan,60.0,False,False,home_team,1,1
"2004-11-17","2004",Armenia,Romania,Romania,Ciprian Marica,29.0,False,False,away_team,1,1
"2004-11-17","2004",Bahrain,Tajikistan,Bahrain,Talal Yousef,9.0,False,False,home_team,4,0
"2004-11-17","2004",Bahrain,Tajikistan,Bahrain,Mohamed Husain,41.0,False,False,home_team,4,0
"2004-11-17","2004",Bahrain,Tajikistan,Bahrain,Mohamed Hubail,42.0,False,False,home_team,4,0
"2004-11-17","2004",Bahrain,Tajikistan,Bahrain,Mohamed Hubail,77.0,False,False,home_team,4,0
"2004-11-17","2004",Belgium,Serbia,Serbia,Zvonimir Vukić,8.0,False,False,away_team,0,2
"2004-11-17","2004",Belgium,Serbia,Serbia,Mateja Kežman,60.0,False,False,away_team,0,2
"2004-11-17","2004",China PR,Hong Kong,China PR,Li Jinyu,8.0,False,False,home_team,7,0
"2004-11-17","2004",China PR,Hong Kong,China PR,Shao Jiayi,42.0,False,False,home_team,7,0
"2004-11-17","2004",China PR,Hong Kong,China PR,Shao Jiayi,44.0,False,False,home_team,7,0
"2004-11-17","2004",China PR,Hong Kong,China PR,Li Jinyu,47.0,False,False,home_team,7,0
"2004-11-17","2004",China PR,Hong Kong,China PR,Xu Yunlong,49.0,False,False,home_team,7,0
"2004-11-17","2004",China PR,Hong Kong,China PR,Yu Genwei,88.0,False,False,home_team,7,0
"2004-11-17","2004",China PR,Hong Kong,China PR,Li Weifeng,90.0,False,False,home_team,7,0
"2004-11-17","2004",Colombia,Bolivia,Colombia,Mario Yepes,18.0,False,False,home_team,1,0
"2004-11-17","2004",Cyprus,Israel,Cyprus,Ioannis Okkas,45.0,False,False,home_team,1,2
"2004-11-17","2004",Cyprus,Israel,Israel,Adoram Keisi,17.0,False,False,away_team,1,2
"2004-11-17","2004",Cyprus,Israel,Israel,Avi Nimni,86.0,False,False,away_team,1,2
"2004-11-17","2004",Ecuador,Brazil,Ecuador,Édison Méndez,77.0,False,False,home_team,1,0
"2004-11-17","2004",Georgia,Denmark,Denmark,Jon Dahl Tomasson,7.0,False,False,away_team,2,2
"2004-11-17","2004",Georgia,Denmark,Denmark,Jon Dahl Tomasson,64.0,False,False,away_team,2,2
"2004-11-17","2004",Georgia,Denmark,Georgia,Giorgi Demetradze,33.0,False,False,home_team,2,2
"2004-11-17","2004",Georgia,Denmark,Georgia,Malkhaz Asatiani,76.0,False,False,home_team,2,2
"2004-11-17","2004",Greece,Kazakhstan,Greece,Angelos Charisteas,24.0,False,False,home_team,3,1
"2004-11-17","2004",Greece,Kazakhstan,Greece,Angelos Charisteas,46.0,False,False,home_team,3,1
"2004-11-17","2004",Greece,Kazakhstan,Greece,Kostas Katsouranis,85.0,False,False,home_team,3,1
"2004-11-17","2004",Greece,Kazakhstan,Kazakhstan,Ruslan Baltiyev,88.0,False,False,away_team,3,1
"2004-11-17","2004",Guatemala,Canada,Canada,Dwayne De Rosario,57.0,False,False,away_team,0,1
"2004-11-17","2004",Indonesia,Turkmenistan,Indonesia,Ilham Jaya Kesuma,20.0,False,False,home_team,3,1
"2004-11-17","2004",Indonesia,Turkmenistan,Indonesia,Ilham Jaya Kesuma,47.0,False,False,home_team,3,1
"2004-11-17","2004",Indonesia,Turkmenistan,Indonesia,Ilham Jaya Kesuma,59.0,False,False,home_team,3,1
"2004-11-17","2004",Indonesia,Turkmenistan,Turkmenistan,Gurbangeldi Durdyýew,25.0,False,False,away_team,3,1
"2004-11-17","2004",Iran,Laos,Iran,Ali Daei,8.0,False,False,home_team,7,0
"2004-11-17","2004",Iran,Laos,Iran,Ali Daei,20.0,False,False,home_team,7,0
"2004-11-17","2004",Iran,Laos,Iran,Ali Daei,28.0,False,False,home_team,7,0
"2004-11-17","2004",Iran,Laos,Iran,Ali Daei,58.0,False,False,home_team,7,0
"2004-11-17","2004",Iran,Laos,Iran,Javad Nekounam,63.0,False,False,home_team,7,0
"2004-11-17","2004",Iran,Laos,Iran,Arash Borhani,69.0,False,False,home_team,7,0
"2004-11-17","2004",Iran,Laos,Iran,Javad Nekounam,72.0,False,False,home_team,7,0
"2004-11-17","2004",Japan,Singapore,Japan,Keiji Tamada,13.0,False,False,home_team,1,0
"2004-11-17","2004",Kenya,Guinea,Guinea,Pascal Feindouno,19.0,False,True,away_team,2,1
"2004-11-17","2004",Kenya,Guinea,Kenya,Dennis Oliech,10.0,False,False,home_team,2,1
"2004-11-17","2004",Kenya,Guinea,Kenya,Edwin Mukenya,61.0,False,False,home_team,2,1
"2004-11-17","2004",Kuwait,Malaysia,Kuwait,Bader Al-Mutawa,17.0,False,False,home_team,6,1
"2004-11-17","2004",Kuwait,Malaysia,Kuwait,Bashar Abdullah,60.0,False,False,home_team,6,1
"2004-11-17","2004",Kuwait,Malaysia,Kuwait,Bashar Abdullah,70.0,False,False,home_team,6,1
"2004-11-17","2004",Kuwait,Malaysia,Kuwait,Faraj Laheeb,75.0,False,False,home_team,6,1
"2004-11-17","2004",Kuwait,Malaysia,Kuwait,Fahad Al Hamad,82.0,False,False,home_team,6,1
"2004-11-17","2004",Kuwait,Malaysia,Kuwait,Faraj Laheeb,85.0,False,False,home_team,6,1
"2004-11-17","2004",Kuwait,Malaysia,Malaysia,Mohd Amri Yahyah,19.0,False,False,away_team,6,1
"2004-11-17","2004",Liechtenstein,Latvia,Latvia,Māris Verpakovskis,7.0,False,False,away_team,1,3
"2004-11-17","2004",Liechtenstein,Latvia,Latvia,Mihails Zemļinskis,57.0,False,False,away_team,1,3
"2004-11-17","2004",Liechtenstein,Latvia,Latvia,Andrejs Prohorenkovs,89.0,False,False,away_team,1,3
"2004-11-17","2004",Liechtenstein,Latvia,Liechtenstein,Mario Frick,32.0,False,False,home_team,1,3
"2004-11-17","2004",Luxembourg,Portugal,Portugal,Ben Federspiel,11.0,True,False,away_team,0,5
"2004-11-17","2004",Luxembourg,Portugal,Portugal,Cristiano Ronaldo,28.0,False,False,away_team,0,5
"2004-11-17","2004",Luxembourg,Portugal,Portugal,Maniche,52.0,False,False,away_team,0,5
"2004-11-17","2004",Luxembourg,Portugal,Portugal,Pauleta,67.0,False,False,away_team,0,5
"2004-11-17","2004",Luxembourg,Portugal,Portugal,Pauleta,82.0,False,False,away_team,0,5
"2004-11-17","2004",Malta,Hungary,Hungary,Zoltán Gera,39.0,False,False,away_team,0,2
"2004-11-17","2004",Malta,Hungary,Hungary,Péter Kovács,93.0,False,False,away_team,0,2
"2004-11-17","2004",Mexico,Saint Kitts and Nevis,Mexico,Héctor Altamirano,10.0,False,True,home_team,8,0
"2004-11-17","2004",Mexico,Saint Kitts and Nevis,Mexico,Luis Ernesto Pérez,21.0,False,False,home_team,8,0
"2004-11-17","2004",Mexico,Saint Kitts and Nevis,Mexico,Francisco Fonseca,44.0,False,False,home_team,8,0
"2004-11-17","2004",Mexico,Saint Kitts and Nevis,Mexico,Luis Ernesto Pérez,49.0,False,False,home_team,8,0
"2004-11-17","2004",Mexico,Saint Kitts and Nevis,Mexico,Daniel Osorno,52.0,False,False,home_team,8,0
"2004-11-17","2004",Mexico,Saint Kitts and Nevis,Mexico,Francisco Fonseca,56.0,False,False,home_team,8,0
"2004-11-17","2004",Mexico,Saint Kitts and Nevis,Mexico,Sergio Santana,67.0,False,False,home_team,8,0
"2004-11-17","2004",Mexico,Saint Kitts and Nevis,Mexico,Luis Ernesto Pérez,78.0,False,False,home_team,8,0
"2004-11-17","2004",North Macedonia,Czech Republic,Czech Republic,Vratislav Lokvenc,88.0,False,False,away_team,0,2
"2004-11-17","2004",North Macedonia,Czech Republic,Czech Republic,Jan Koller,90.0,False,False,away_team,0,2
"2004-11-17","2004",Panama,El Salvador,Panama,Roberto Brown,4.0,False,False,home_team,3,0
"2004-11-17","2004",Panama,El Salvador,Panama,Felipe Baloy,7.0,False,False,home_team,3,0
"2004-11-17","2004",Panama,El Salvador,Panama,José Luis Garcés,21.0,False,False,home_team,3,0
"2004-11-17","2004",Peru,Chile,Chile,Sebastián González,90.0,False,False,away_team,2,1
"2004-11-17","2004",Peru,Chile,Peru,Jefferson Farfán,56.0,False,False,home_team,2,1
"2004-11-17","2004",Peru,Chile,Peru,Paolo Guerrero,85.0,False,False,home_team,2,1
"2004-11-17","2004",Qatar,Jordan,Qatar,Mohammed Salem Al-Mal,60.0,False,False,home_team,2,0
"2004-11-17","2004",Qatar,Jordan,Qatar,Nayef Mubarak Al Khater,75.0,False,False,home_team,2,0
"2004-11-17","2004",Russia,Estonia,Russia,Andrei Karyaka,23.0,False,False,home_team,4,0
"2004-11-17","2004",Russia,Estonia,Russia,Marat Izmailov,25.0,False,False,home_team,4,0
"2004-11-17","2004",Russia,Estonia,Russia,Dmitri Sychev,32.0,False,False,home_team,4,0
"2004-11-17","2004",Russia,Estonia,Russia,Dmitri Loskov,67.0,False,True,home_team,4,0
"2004-11-17","2004",San Marino,Lithuania,Lithuania,Deividas Česnauskis,41.0,False,False,away_team,0,1
"2004-11-17","2004",Saudi Arabia,Sri Lanka,Saudi Arabia,Saad Al-Harthi,6.0,False,False,home_team,3,0
"2004-11-17","2004",Saudi Arabia,Sri Lanka,Saudi Arabia,Mohammad Al-Shalhoub,45.0,False,True,home_team,3,0
"2004-11-17","2004",Saudi Arabia,Sri Lanka,Saudi Arabia,Fahad Fallata,65.0,False,False,home_team,3,0
"2004-11-17","2004",South Korea,Maldives,South Korea,Kim Do-heon,66.0,False,False,home_team,2,0
"2004-11-17","2004",South Korea,Maldives,South Korea,Lee Dong-gook,80.0,False,False,home_team,2,0
"2004-11-17","2004",Syria,Kyrgyzstan,Kyrgyzstan,Vyacheslav Amin,47.0,False,False,away_team,0,1
"2004-11-17","2004",Thailand,Yemen,Thailand,Niweat Siriwong,90.0,False,False,home_team,1,1
"2004-11-17","2004",Thailand,Yemen,Yemen,Saleh Al-Shehri,69.0,False,False,away_team,1,1
"2004-11-17","2004",Trinidad and Tobago,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,Renson Haynes,49.0,False,False,away_team,2,1
"2004-11-17","2004",Trinidad and Tobago,Saint Vincent and the Grenadines,Trinidad and Tobago,Hector Sam,84.0,False,False,home_team,2,1
"2004-11-17","2004",Trinidad and Tobago,Saint Vincent and the Grenadines,Trinidad and Tobago,Angus Eve,90.0,False,False,home_team,2,1
"2004-11-17","2004",Turkey,Ukraine,Ukraine,Oleh Husyev,8.0,False,False,away_team,0,3
"2004-11-17","2004",Turkey,Ukraine,Ukraine,Andriy Shevchenko,17.0,False,False,away_team,0,3
"2004-11-17","2004",Turkey,Ukraine,Ukraine,Andriy Shevchenko,88.0,False,False,away_team,0,3
"2004-11-17","2004",United Arab Emirates,North Korea,United Arab Emirates,Saleh Obaid,58.0,False,False,home_team,1,0
"2004-11-17","2004",United States,Jamaica,Jamaica,Andy Williams,28.0,False,True,away_team,1,1
"2004-11-17","2004",United States,Jamaica,United States,Eddie Johnson,15.0,False,False,home_team,1,1
"2004-11-17","2004",Uruguay,Paraguay,Uruguay,Paolo Montero,78.0,False,False,home_team,1,0
