"year","country","scorer","year_count_goals","count_goals","country_year_top_player","country_top_player","world_top_player"
"2001",Mexico,Pável Pardo,1,8,3,12,42
"2001",Mexico,Daniel Osorno,1,6,3,14,44
"2001",Mexico,José Manuel Abundis,1,6,3,14,44
"2001",Moldova,Serghei Cleșcenco,2,5,1,2,45
"2001",Moldova,Radu Rebeja,1,2,2,5,48
"2001",Moldova,Serghei Covalciuc,1,2,2,5,48
"2001",Moldova,Ruslan Barburoş,1,1,2,6,49
"2001",Moldova,Serghei Pogreban,1,1,2,6,49
"2001",Mongolia,Bayarzorig Davaa,1,1,1,2,49
"2001",Mongolia,Boldyn Buman-Uchral,1,1,1,2,49
"2001",Morocco,Abdeljalil Hadda,2,6,1,5,44
"2001",Morocco,Mustapha Hadji,1,4,2,7,46
"2001",Morocco,Rachid Benmahmoud,1,2,2,9,48
"2001",Morocco,Gharib Amzine,1,1,2,10,49
"2001",Morocco,Rachid Rokki,1,1,2,10,49
"2001",Namibia,Razundara Tjikuzu,1,4,1,2,46
"2001",Namibia,Erastus Gariseb,1,1,1,5,49
"2001",Namibia,Patrick Mkontwana,1,1,1,5,49
"2001",Nepal,Nirajan Rayamajhi,7,7,1,1,43
"2001",Nepal,Hari Khadka,2,3,2,2,47
"2001",Nepal,Basanta Thapa,2,2,2,3,48
"2001",Nepal,Bal Gopal Maharjan,1,1,3,4,49
"2001",Nepal,Deepak Lama,1,1,3,4,49
"2001",Netherlands,Ruud van Nistelrooy,6,29,1,2,21
"2001",Netherlands,Patrick Kluivert,4,22,2,6,28
"2001",Netherlands,Pierre van Hooijdonk,3,11,3,11,39
"2001",Netherlands,Mark van Bommel,3,6,3,16,44
"2001",Netherlands,Jimmy Floyd Hasselbaink,3,4,3,18,46
"2001",Netherlands,Raio Piiroja,2,9,4,13,41
"2001",Netherlands,Marc Overmars,1,11,5,11,39
"2001",Netherlands,Phillip Cocu,1,10,5,12,40
"2001",Netherlands,Clarence Seedorf,1,9,5,13,41
"2001",Netherlands,Boudewijn Zenden,1,4,5,18,46
"2001",New Zealand,Vaughan Coveny,9,23,1,1,27
"2001",New Zealand,Chris Jackson,3,5,2,11,45
"2001",New Zealand,Aaran Lines,2,3,3,13,47
"2001",New Zealand,Noah Hickey,2,2,3,14,48
"2001",New Zealand,Mark Burton,1,6,4,10,44
"2001",New Zealand,Ivan Vicelich,1,5,4,11,45
"2001",New Zealand,Paul Urlovic,1,3,4,13,47
"2001",New Zealand,Jonathan Perry,1,2,4,14,48
"2001",Nigeria,Victor Agali,4,4,1,9,46
"2001",Nigeria,Yakubu,2,11,2,3,39
"2001",Nigeria,Nwankwo Kanu,2,6,2,7,44
"2001",Nigeria,Tijani Babangida,2,5,2,8,45
"2001",Nigeria,Jay-Jay Okocha,1,11,3,3,39
"2001",Nigeria,Julius Aghahowa,1,10,3,4,40
"2001",North Macedonia,Artim Šakiri,2,9,1,3,41
"2001",North Macedonia,Toni Micevski,1,3,2,9,47
"2001",North Macedonia,Igor Nikolovski,1,2,2,10,48
"2001",North Macedonia,Mile Krstev,1,2,2,10,48
"2001",North Macedonia,Vančo Trajanov,1,2,2,10,48
"2001",North Macedonia,Dragan Načevski,1,1,2,11,49
"2001",North Macedonia,Žarko Serafimovski,1,1,2,11,49
"2001",Northern Ireland,David Healy,3,22,1,1,28
"2001",Northern Ireland,Philip Mulryne,2,2,2,11,48
"2001",Northern Ireland,Mark Williams,1,6,3,7,44
"2001",Northern Ireland,Michael Hughes,1,3,3,10,47
"2001",Northern Ireland,Stuart Elliott,1,3,3,10,47
"2001",Northern Ireland,George McCartney,1,1,3,12,49
"2001",Norway,John Carew,5,15,1,2,35
"2001",Norway,Ole Gunnar Solskjær,2,14,2,3,36
"2001",Norway,Bård Borgersen,2,2,2,12,48
"2001",Norway,Ronny Johnsen,1,2,3,12,48
"2001",Norway,Frode Johnsen,1,1,3,13,49
"2001",Oman,Hani Al-Dhabit,11,11,1,3,39
"2001",Oman,Yaqoob Juma Al-Mukhaini,11,11,1,3,39
"2001",Oman,Mohammed Khamis Al-Araimi,4,4,2,8,46
"2001",Oman,Taqi Mubarak,4,4,2,8,46
"2001",Oman,Majdi Shaaban Samir,2,4,3,8,46
"2001",Oman,Fawzi Bashir,2,3,3,9,47
"2001",Oman,Samir Said,1,2,4,10,48
"2001",Oman,Badar Al-Mahrouqi,1,1,4,11,49
"2001",Oman,Fawzi Bashir Doorbeen,1,1,4,11,49
"2001",Oman,Majdi Samir,1,1,4,11,49
"2001",Oman,Nasser Zayid,1,1,4,11,49
"2001",Oman,Radhwan Nairooz,1,1,4,11,49
"2001",Pakistan,Gohar Zaman,3,3,1,1,47
"2001",Pakistan,Muhammad Arshad,2,2,2,2,48
"2001",Palestine,Emad Ayoub,4,4,1,2,46
"2001",Palestine,Mohammed Al-Jaish,2,2,2,4,48
"2001",Palestine,Fadi Lafi,1,1,3,5,49
"2001",Palestine,Jamal Al-Holi,1,1,3,5,49
"2001",Paraguay,José Cardozo,3,18,1,3,32
"2001",Paraguay,Carlos Humberto Paredes,2,8,2,7,42
"2001",Paraguay,José Luis Chilavert,2,8,2,7,42
"2001",Paraguay,Guido Alvarenga,2,2,2,13,48
"2001",Paraguay,Virgilio Ferreira,2,2,2,13,48
"2001",Paraguay,Roque Santa Cruz,1,21,3,2,29
"2001",Paraguay,Francisco Arce,1,3,3,12,47
"2001",Paraguay,Gustavo Morínigo,1,2,3,13,48
"2001",Paraguay,Silvio Garay,1,1,3,14,49
"2001",Peru,Claudio Pizarro,2,10,1,7,40
"2001",Peru,Juan Pajuelo,2,3,1,14,47
"2001",Peru,José del Solar,1,12,2,5,38
"2001",Peru,Nolberto Solano,1,9,2,8,41
"2001",Peru,Flavio Maestri,1,5,2,12,45
"2001",Peru,Roberto Holsen,1,4,2,13,46
"2001",Peru,Andrés Mendoza,1,3,2,14,47
"2001",Peru,Piero Alva,1,2,2,15,48
"2001",Peru,Abel Lobatón,1,1,2,16,49
"2001",Philippines,Jimmy Doña,1,1,1,4,49
"2001",Philippines,Yanti Barsales,1,1,1,4,49
"2001",Poland,Emmanuel Olisadebe,6,9,1,9,41
"2001",Poland,Marcin Żewłakow,3,4,2,14,46
"2001",Poland,Bartosz Karwan,2,3,3,15,47
"2001",Poland,Paweł Kryszałowicz,2,3,3,15,47
"2001",Poland,Radosław Kałużny,1,6,4,12,44
"2001",Poland,Michał Żewłakow,1,3,4,15,47
"2001",Portugal,Pauleta,7,25,1,3,25
"2001",Portugal,Nuno Gomes,7,18,1,4,32
"2001",Portugal,Luís Figo,5,17,2,5,33
"2001",Portugal,João Vieira Pinto,3,18,3,4,32
"2001",Portugal,Sérgio Conceição,2,9,4,9,41
"2001",Portugal,Pedro Barbosa,2,4,4,13,46
"2001",Portugal,Rui Jorge,1,1,5,16,49
"2001",Qatar,Mohammed Salem Al-Enazi,7,16,1,3,34
"2001",Qatar,Mubarak Mustafa,3,11,2,6,39
"2001",Qatar,Dahi Al Naemi,3,4,2,13,46
"2001",Qatar,Waleed Hamzah,2,4,3,13,46
"2001",Qatar,Ahmad Khalifa Hashim,2,2,3,15,48
"2001",Qatar,Feng Ji-zhi,2,2,3,15,48
"2001",Qatar,Jassem Al-Tamimi,2,2,3,15,48
"2001",Qatar,Abdul Jaloof,1,2,4,15,48
"2001",Qatar,Abdulnasser Al-Obaidly,1,2,4,15,48
"2001",Qatar,Meshal Mubarak,1,2,4,15,48
"2001",Qatar,Abdul-Aziz Hassan,1,1,4,16,49
"2001",Republic of Ireland,Roy Keane,4,9,1,8,41
"2001",Republic of Ireland,Ian Harte,4,7,1,10,43
"2001",Republic of Ireland,Kevin Kilbane,2,7,2,10,43
"2001",Republic of Ireland,Matt Holland,2,4,2,13,46
"2001",Republic of Ireland,Robbie Keane,1,44,3,1,8
"2001",Republic of Ireland,Niall Quinn,1,14,3,4,36
"2001",Republic of Ireland,Richard Dunne,1,6,3,11,44
"2001",Republic of Ireland,David Connolly,1,5,3,12,45
"2001",Republic of Ireland,Gary Breen,1,4,3,13,46
"2001",Republic of Ireland,Jason McAteer,1,3,3,14,47
"2001",Republic of Ireland,Mark Kinsella,1,2,3,15,48
"2001",Republic of Ireland,Gary Kelly,1,1,3,16,49
"2001",Romania,Marius Niculae,4,5,1,12,45
"2001",Romania,Adrian Ilie,2,9,2,8,41
"2001",Romania,Cosmin Contra,2,8,2,9,42
"2001",Romania,Viorel Moldovan,1,16,3,5,34
"2001",Romania,Dorinel Munteanu,1,13,3,6,37
"2001",Romania,Gheorghe Popescu,1,13,3,6,37
"2001",Russia,Vladimir Beschastnykh,6,18,1,3,32
"2001",Russia,Yegor Titov,2,6,2,12,44
"2001",Russia,Aleksandr Mostovoi,1,7,3,11,43
"2001",Russia,Dmitri Alenichev,1,4,3,14,46
"2001",Russia,Sergei Semak,1,3,3,15,47
"2001",Russia,Dmitri Khokhlov,1,2,3,16,48
"2001",Russia,Yuri Kovtun,1,2,3,16,48
"2001",Russia,Aleksandr Shirko,1,1,3,17,49
"2001",Samoa,Desmond Fa'aiuaso,4,5,1,1,45
"2001",Samoa,Ben Lemana,2,2,2,3,48
"2001",Samoa,Junior Michael,1,3,3,2,47
"2001",Samoa,Dominic Gabriel,1,1,3,4,49
"2001",Samoa,Lisi Leututu,1,1,3,4,49
"2001",San Marino,Andy Selva,2,7,1,1,43
"2001",San Marino,Nicola Albani,1,1,2,4,49
"2001",Saudi Arabia,Talal Al-Meshal,11,17,1,3,33
"2001",Saudi Arabia,Obeid Al-Dosari,10,13,2,5,37
"2001",Saudi Arabia,Sami Al-Jaber,8,21,3,1,29
"2001",Saudi Arabia,Abdullah Bin Shehan,5,5,4,12,45
"2001",Saudi Arabia,Mohammad Al-Shalhoub,3,9,5,8,41
"2001",Saudi Arabia,Hussein Abdulghani,2,3,6,14,47
"2001",Saudi Arabia,Abdullah Al-Waked,2,2,6,15,48
"2001",Saudi Arabia,Marzouk Al-Otaibi,1,8,7,9,42
"2001",Saudi Arabia,Mohammed Al-Khilaiwi,1,2,7,15,48
"2001",Saudi Arabia,Abdullah Jumaan Al-Dosari,1,1,7,16,49
"2001",Saudi Arabia,Al Hasan Al-Yami,1,1,7,16,49
"2001",Saudi Arabia,Ibrahim Al-Harbi,1,1,7,16,49
"2001",Saudi Arabia,Mohsin Harthi,1,1,7,16,49
"2001",Scotland,Billy Dodds,3,7,1,7,43
"2001",Scotland,Colin Hendry,2,3,2,11,47
"2001",Scotland,Colin Cameron,1,2,3,12,48
"2001",Scotland,David Weir,1,1,3,13,49
"2001",Scotland,Dougie Freedman,1,1,3,13,49
"2001",Senegal,El Hadji Diouf,8,15,1,2,35
"2001",Senegal,Pape Thiaw,2,2,2,9,48
"2001",Senegal,Henri Camara,1,16,3,1,34
"2001",Senegal,Khalilou Fadiga,1,4,3,7,46
"2001",Senegal,Moussa N'Diaye,1,4,3,7,46
"2001",Serbia,Savo Milošević,5,26,1,2,24
"2001",Serbia,Mateja Kežman,5,10,1,6,40
"2001",Serbia,Predrag Mijatović,2,23,2,3,27
"2001",Serbia,Dejan Stanković,2,9,2,7,41
"2001",Serbia,Siniša Mihajlović,2,6,2,10,44
"2001",Serbia,Slaviša Jokanović,1,4,3,12,46
"2001",Serbia,Miroslav Đukić,1,2,3,14,48
"2001",Serbia,Mladen Krstajić,1,1,3,15,49
"2001",Serbia,Predrag Đorđević,1,1,3,15,49
"2001",Sierra Leone,Sidique Mansaray,1,2,1,3,48
"2001",Sierra Leone,Mahmadu Alphajor Bah,1,1,1,4,49
"2001",Singapore,Noh Alam Shah,1,3,1,3,47
"2001",Singapore,Mohd Noor Ali,1,1,1,5,49
"2001",Singapore,Rafi Ali,1,1,1,5,49
"2001",Slovakia,Szilárd Németh,3,13,1,3,37
"2001",Slovakia,Igor Demo,2,4,2,9,46
"2001",Slovakia,Peter Németh,2,2,2,11,48
"2001",Slovakia,Ľubomír Reiter,1,6,3,7,44
"2001",Slovakia,Róbert Tomaschek,1,3,3,10,47
"2001",Slovakia,Attila Pinte,1,1,3,12,49
"2001",Slovakia,Peter Dzúrik,1,1,3,12,49
"2001",Slovakia,Tomáš Oravec,1,1,3,12,49
"2001",Slovakia,Ľubomír Meszároš,1,1,3,12,49
"2001",Slovenia,Zlatko Zahovič,3,24,1,1,26
"2001",Slovenia,Milenko Ačimovič,2,9,2,5,41
"2001",Slovenia,Nastja Čeh,2,5,2,9,45
"2001",Slovenia,Milan Osterc,2,4,2,10,46
"2001",Slovenia,Sebastjan Cimirotič,1,4,3,10,46
"2001",Slovenia,Aleksander Knavs,1,3,3,11,47
"2001",Slovenia,Željko Milinovič,1,2,3,12,48
"2001",Slovenia,Mladen Rudonja,1,1,3,13,49
"2001",Slovenia,Senad Tiganj,1,1,3,13,49
"2001",Solomon Islands,Commins Menapi,5,12,1,2,38
"2001",Solomon Islands,Batram Suri,3,10,2,4,40
"2001",Solomon Islands,Patterson Daudau,3,4,2,8,46
"2001",Solomon Islands,Vivian Wickham,2,2,3,10,48
"2001",Solomon Islands,Jack Samani,1,4,4,8,46
"2001",Solomon Islands,Stanley Waita,1,2,4,10,48
"2001",Solomon Islands,David Firisua,1,1,4,11,49
"2001",Solomon Islands,Joel Konofilla,1,1,4,11,49
"2001",South Africa,Shaun Bartlett,2,15,1,1,35
"2001",South Africa,Benni McCarthy,1,12,2,2,38
"2001",South Africa,Siyabonga Nomvethe,1,8,2,4,42
"2001",South Africa,Phil Masinga,1,7,2,5,43
"2001",South Africa,Sibusiso Zuma,1,5,2,7,45
"2001",South Africa,Bradley August,1,1,2,11,49
"2001",South Africa,Matthew Booth,1,1,2,11,49
"2001",South Korea,Hwang Sun-hong,2,17,1,3,33
"2001",South Korea,Yoo Sang-chul,1,6,2,10,44
"2001",Spain,Raúl,4,32,1,2,18
"2001",Spain,Gaizka Mendieta,3,7,2,15,43
"2001",Spain,Fernando Hierro,2,26,3,4,24
"2001",Spain,Fernando Morientes,2,12,3,11,38
"2001",Spain,Diego Tristán,2,3,3,19,47
"2001",Spain,Iván Helguera,1,2,4,20,48
"2001",Spain,Miguel Ángel Nadal,1,2,4,20,48
"2001",Spain,Javi Moreno,1,1,4,21,49
"2001",Sri Lanka,Imthyas Raheem,3,3,1,1,47
"2001",Sri Lanka,Channa Ediri Bandanage,2,3,2,1,47
"2001",Sri Lanka,Kasun Jayasuriya,2,3,2,1,47
"2001",Sri Lanka,Weerarathne Kassun,1,1,3,3,49
"2001",Sudan,James Moga,2,3,1,4,47
"2001",Sudan,Khalid Bakhit,2,2,1,5,48
"2001",Sudan,Khalid Ahmed Elmustafa,1,2,2,5,48
"2001",Sudan,Edward Jildo,1,1,2,6,49
"2001",Sweden,Henrik Larsson,7,27,1,2,23
"2001",Sweden,Marcus Allbäck,5,19,2,3,31
"2001",Sweden,Anders Svensson,2,12,3,6,38
"2001",Sweden,Zlatan Ibrahimović,1,44,4,1,8
"2001",Sweden,Niclas Alexandersson,1,5,4,12,45
"2001",Sweden,Andreas Andersson,1,2,4,15,48
"2001",Sweden,Patrik Andersson,1,2,4,15,48
"2001",Switzerland,Alexander Frei,5,24,1,2,26
"2001",Switzerland,Kubilay Türkyilmaz,2,26,2,1,24
"2001",Switzerland,Stéphane Chapuisat,2,17,2,4,33
"2001",Switzerland,Hakan Yakin,1,9,3,8,41
"2001",Switzerland,Johann Lonfat,1,1,3,15,49
"2001",Syria,Said Bayazid,11,11,1,3,39
"2001",Syria,Bashar Srour,7,8,2,4,42
"2001",Syria,Mohammad Afash,4,7,3,5,43
"2001",Syria,Nihad Al Boushi,4,4,3,8,46
"2001",Syria,Jomard Moussa,3,3,4,9,47
"2001",Syria,Mouhanad Boushi,3,3,4,9,47
"2001",Syria,Khaled Al Zaher,2,5,5,7,45
"2001",Syria,Raghdan Shehadeh,2,2,5,10,48
"2001",Syria,Firas Al-Khatib,1,5,6,7,45
"2001",Syria,Tarek Jabban,1,3,6,9,47
"2001",Syria,Maher Al Sayed,1,2,6,10,48
"2001",Syria,Maher Malki,1,1,6,11,49
"2001",Tahiti,Felix Tagawa,4,7,1,2,43
"2001",Tahiti,Naea Bennett,4,4,1,5,46
"2001",Tahiti,Tony Senechal,3,3,2,6,47
"2001",Tahiti,Harold Amaru,1,3,3,6,47
"2001",Tahiti,Samuel Garcia,1,2,3,7,48
"2001",Tahiti,Steve Fatupua-Lecaill,1,2,3,7,48
"2001",Thailand,Kiatisuk Senamuang,10,15,1,1,35
"2001",Thailand,Seksan Piturat,7,9,2,3,41
"2001",Thailand,Therdsak Chaiman,2,3,3,6,47
"2001",Thailand,Sutee Suksomkit,1,4,4,5,46
"2001",Thailand,Niweat Siriwong,1,2,4,7,48
"2001",Thailand,Totchtawan Sripan,1,2,4,7,48
"2001",Thailand,Surachai Jirasirichote,1,1,4,8,49
"2001",Thailand,Thawatchai Damrong-Ongtrakul,1,1,4,8,49
"2001",Thailand,Worrawoot Srimaka,1,1,4,8,49
"2001",Togo,Koffi Kossi,2,2,1,5,48
"2001",Togo,Moustapha Salifou,1,6,2,2,44
"2001",Togo,Komlan Amewou,1,2,2,5,48
"2001",Togo,Komlan Assignon,1,2,2,5,48
"2001",Togo,Alfa Potowabawi,1,1,2,6,49
"2001",Togo,Eric Akoto,1,1,2,6,49
"2001",Togo,Jérôme Doté,1,1,2,6,49
"2001",Togo,Sherif Touré Coubageat,1,1,2,6,49
"2001",Togo,Zanzan Atte-Oudeyi,1,1,2,6,49
"2001",Tonga,Lokoua Taufahema,4,5,1,1,45
"2001",Tonga,Fillisione Taufahema,1,1,2,3,49
"2001",Tonga,Penieli Moa,1,1,2,3,49
"2001",Tonga,Teu Fakava,1,1,2,3,49
"2001",Trinidad and Tobago,Stern John,3,23,1,1,27
"2001",Trinidad and Tobago,Russell Latapy,1,12,2,2,38
"2001",Trinidad and Tobago,Marvin Andrews,1,7,2,6,43
"2001",Tunisia,Zoubeir Baya,5,12,1,3,38
"2001",Tunisia,Ali Zitouni,5,8,1,6,42
"2001",Tunisia,Ziad Jaziri,4,9,2,5,41
"2001",Tunisia,Khaled Badra,2,6,3,7,44
"2001",Tunisia,Imed Mhedhebi,2,4,3,9,46
"2001",Tunisia,Riadh Jelassi,1,2,4,11,48
"2001",Tunisia,Maher Kanzari,1,1,4,12,49
"2001",Turkey,Hakan Şükür,5,39,1,1,12
"2001",Turkey,Alpay Özalan,3,3,2,12,47
"2001",Turkey,Arif Erdem,2,9,3,6,41
"2001",Turkey,Okan Buruk,2,8,3,7,42
"2001",Turkey,Nihat Kahveci,1,12,4,3,38
"2001",Turkey,Oktay Derelioğlu,1,8,4,7,42
"2001",Turkey,İlhan Mansız,1,6,4,9,44
"2001",Turkey,Ümit Davala,1,4,4,11,46
"2001",Turkey,Emre Aşık,1,2,4,13,48
"2001",Turkey,Yıldıray Baştürk,1,2,4,13,48
"2001",Turkey,Igor Mitreski,1,1,4,14,49
"2001",Turkey,Tayfun Korkut,1,1,4,14,49
"2001",Turkmenistan,Kakha Gogoladze,4,4,1,3,46
"2001",Turkmenistan,Wladimir Baýramow,2,4,2,3,46
"2001",Turkmenistan,Djumadurdy Meredov,2,3,2,4,47
"2001",Turkmenistan,Rejepmyrat Agabaýew,1,4,3,3,46
"2001",Turkmenistan,Gurbangeldi Durdyýew,1,2,3,5,48
"2001",Turkmenistan,Goçguly Goçgulyýew,1,1,3,6,49
"2001",Turkmenistan,Yuri Borodolimov,1,1,3,6,49
"2001",Ukraine,Andriy Shevchenko,6,40,1,1,11
"2001",Ukraine,Andriy Vorobey,2,4,2,9,46
"2001",Ukraine,Hennadiy Zubov,2,3,2,10,47
"2001",United Arab Emirates,Yaser Salem Ali,10,10,1,4,40
"2001",United Arab Emirates,Saeed Al Kass,4,7,2,6,43
"2001",United Arab Emirates,Mohammad Omar,4,4,2,9,46
"2001",United Arab Emirates,Faisal Khalil,2,4,3,9,46
"2001",United Arab Emirates,Subait Khater,2,3,3,10,47
"2001",United Arab Emirates,Zuhair Bakheet,1,7,4,6,43
"2001",United Arab Emirates,Abdulrahman Ibrahim,1,2,4,11,48
"2001",United Arab Emirates,Abdulsalaam Jumaa,1,1,4,12,49
"2001",United Arab Emirates,Ali Momin,1,1,4,12,49
"2001",United Arab Emirates,Fahd Ali,1,1,4,12,49
"2001",United Arab Emirates,Fahed Masoud,1,1,4,12,49
"2001",United Arab Emirates,Gharib Hareb,1,1,4,12,49
"2001",United Arab Emirates,Mohamed Abdulazeez,1,1,4,12,49
"2001",United Arab Emirates,Mohammad Ibrahim Hussain,1,1,4,12,49
"2001",United States,Earnie Stewart,5,11,1,9,39
"2001",United States,Joe-Max Moore,2,9,2,10,41
"2001",United States,Josh Wolff,2,5,2,13,45
"2001",United States,Ante Razov,1,4,3,14,46
"2001",United States,Clint Mathis,1,3,3,15,47
"2001",Uruguay,Darío Silva,3,12,1,6,38
"2001",Uruguay,Richard Morales,3,4,1,14,46
"2001",Uruguay,Federico Magallanes,2,3,2,15,47
"2001",Uruguay,Javier Chevantón,1,6,3,12,44
"2001",Uruguay,Nicolás Olivera,1,6,3,12,44
"2001",Uruguay,Álvaro Recoba,1,6,3,12,44
"2001",Uruguay,Andrés Martínez,1,1,3,17,49
"2001",Uruguay,Carlos María Morales,1,1,3,17,49
"2001",Uruguay,Joe Emerson Bizera,1,1,3,17,49
"2001",Uruguay,Pablo Lima,1,1,3,17,49
"2001",Uruguay,Rodrigo Lemos,1,1,3,17,49
"2001",Uruguay,Ítalo Díaz,1,1,3,17,49
"2001",Uzbekistan,Jafar Irismetov,10,11,1,6,39
"2001",Uzbekistan,Mirjalol Qosimov,8,15,2,3,35
"2001",Uzbekistan,Nikolay Shirshov,4,6,3,10,44
"2001",Uzbekistan,Vladimir Maminov,3,3,4,13,47
"2001",Uzbekistan,Georgi Georgiev,2,2,5,14,48
"2001",Uzbekistan,Maksim Shatskikh,1,19,6,1,31
"2001",Uzbekistan,Ulugbek Bakayev,1,8,6,8,42
"2001",Uzbekistan,Aleksey Dionisiev,1,1,6,15,49
"2001",Uzbekistan,Andrey Akopyants,1,1,6,15,49
"2001",Uzbekistan,Fevzi Davletov,1,1,6,15,49
"2001",Uzbekistan,Nabil Ashoor,1,1,6,15,49
"2001",Vanuatu,Richard Iwai,5,9,1,2,41
"2001",Vanuatu,Simon Lauru,2,3,2,5,47
"2001",Vanuatu,Jimmy Ben,1,2,3,6,48
"2001",Vanuatu,Gerard Maki,1,1,3,7,49
"2001",Vanuatu,Pita David Maki,1,1,3,7,49
"2001",Vanuatu,Waren Waiwai,1,1,3,7,49
"2001",Venezuela,Ruberth Morán,3,11,1,3,39
"2001",Venezuela,Juan Arango,2,14,2,1,36
"2001",Venezuela,Alexander Rondón,2,3,2,9,47
"2001",Venezuela,Wilfredo Alvarado,2,2,2,10,48
"2001",Venezuela,Héctor González,1,4,3,8,46
"2001",Venezuela,Daniel Noriega,1,2,3,10,48
"2001",Venezuela,Ricardo Páez,1,2,3,10,48
"2001",Vietnam,Nguyễn Hồng Sơn,5,5,1,4,45
"2001",Vietnam,Nguyễn Lương Phúc,2,2,2,6,48
"2001",Vietnam,Nguyễn Trung Vĩnh,1,1,3,7,49
"2001",Vietnam,Nguyễn Văn Sỹ,1,1,3,7,49
"2001",Wales,John Hartson,4,10,1,7,40
"2001",Wales,Craig Bellamy,1,7,2,8,43
"2001",Wales,Mark Pembridge,1,4,2,11,46
"2001",Wales,Nathan Blake,1,4,2,11,46
"2001",Wales,Robbie Savage,1,2,2,13,48
"2001",Yemen,Adel Al-Salimi,5,5,1,3,45
"2001",Yemen,Ali Al-Nono,4,7,2,2,43
"2001",Yemen,Abdulsalam Al Ghurbani,3,3,3,4,47
"2001",Yemen,Ali Aboud Awad,1,1,4,6,49
"2001",Yemen,Anwar Ahmed,1,1,4,6,49
"2001",Zambia,Chaswe Nsofwa,2,3,1,7,47
"2001",Zambia,Rotson Kilambe,2,3,1,7,47
"2001",Zambia,Charles Lota,2,2,1,8,48
"2001",Zambia,Jones Mwewa,2,2,1,8,48
"2001",Zambia,Elijah Tana,1,3,2,7,47
"2001",Zambia,Dadley Fichite,1,2,2,8,48
"2001",Zambia,Chalwe Kunda,1,1,2,9,49
"2001",Zimbabwe,Peter Ndlovu,3,14,1,1,36
"2001",Zimbabwe,Benjani Mwaruwari,1,5,2,3,45
"2001",Zimbabwe,Blessing Makunike,1,1,2,7,49
"2001",Zimbabwe,Edzai Kasinauyo,1,1,2,7,49
"2001",Zimbabwe,Master Masiku,1,1,2,7,49
"2002",Albania,Edvin Murati,1,3,1,7,47
"2002",Albania,Klodian Duro,1,3,1,7,47
"2002",Algeria,Nassim Akrour,1,4,1,8,46
"2002",Algeria,Nasreddine Kraouche,1,1,1,11,49
"2002",Andorra,Antoni Lima Solá,1,1,1,5,49
"2002",Argentina,Gabriel Batistuta,1,37,1,2,14
"2002",Argentina,Hernán Crespo,1,26,1,3,24
"2002",Armenia,Artur Petrosyan,1,9,1,3,41
"2002",Armenia,Albert Sarkisyan,1,3,1,8,47
"2002",Australia,Joel Porter,6,6,1,14,44
"2002",Australia,Bobby Despotovski,5,5,2,15,45
"2002",Australia,Damian Mori,3,25,3,2,25
"2002",Australia,Paul Trimboli,2,11,4,9,39
"2002",Australia,Scott Chipperfield,2,10,4,10,40
"2002",Australia,Ante Milicic,1,3,5,17,47
"2002",Australia,Fausto De Amicis,1,2,5,18,48
"2002",Australia,Angelo Costanzo,1,1,5,19,49
"2002",Australia,Ante Juric,1,1,5,19,49
"2002",Australia,Steve Horvat,1,1,5,19,49
"2002",Austria,Andreas Herzog,2,17,1,7,33
"2002",Austria,Markus Schopp,1,5,2,14,45
"2002",Austria,Muhammet Akagündüz,1,1,2,18,49
"2002",Belgium,Marc Wilmots,3,18,1,3,32
"2002",Belgium,Wesley Sonck,3,15,1,4,35
"2002",Belgium,Johan Walem,1,1,2,18,49
"2002",Belgium,Peter Van Der Heyden,1,1,2,18,49
"2002",Brazil,Ronaldo,8,39,1,1,12
"2002",Brazil,Rivaldo,5,21,2,6,29
"2002",Brazil,Ronaldinho,2,17,3,10,33
"2002",Brazil,Roberto Carlos,1,3,4,23,47
"2002",Brazil,Edmílson,1,1,4,25,49
"2002",Brazil,Jenílson Ângelo de Souza,1,1,4,25,49
"2002",Bulgaria,Stiliyan Petrov,2,5,1,11,45
"2002",Bulgaria,Dimitar Berbatov,1,28,2,1,22
"2002",Bulgaria,Krasimir Balakov,1,11,2,6,39
"2002",Bulgaria,Georgi Chilikov,1,1,2,15,49
"2002",Bulgaria,Zoran Janković,1,1,2,15,49
"2002",Burkina Faso,Moumouni Dagano,1,19,1,1,31
"2002",Burkina Faso,Koh Traoré,1,1,1,9,49
"2002",Cameroon,Patrick M'Boma,4,24,1,2,26
"2002",Cameroon,Salomon Olembé,3,4,2,10,46
"2002",Cameroon,Samuel Eto'o,2,40,3,1,11
"2002",Cameroon,Marc-Vivien Foé,1,6,4,8,44
"2002",Cameroon,Lucien Mettomo,1,1,4,13,49
"2002",Canada,Kevin McKenna,3,4,1,10,46
"2002",Canada,Kim Do-hoon,2,7,2,7,43
"2002",Canada,Dwayne De Rosario,1,15,3,2,35
"2002",Costa Rica,Rónald Gómez,4,14,1,7,36
"2002",Costa Rica,Paulo Wanchope,3,37,2,1,14
"2002",Costa Rica,Rolando Fonseca,2,16,3,5,34
"2002",Costa Rica,Walter Centeno,1,15,4,6,35
"2002",Costa Rica,Hernán Medford,1,12,4,9,38
"2002",Costa Rica,Mauricio Wright,1,3,4,14,47
"2002",Costa Rica,Winston Parks,1,1,4,16,49
"2002",Croatia,Ivica Olić,1,12,1,6,38
"2002",Croatia,Milan Rapaić,1,4,1,14,46
"2002",Cyprus,Ioannis Okkas,2,17,1,2,33
